종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"200580","메디쎄이","KONEX","일반기업부","11000","-100","-0.90","11090","11090","11000","354","3899240","40986869000","3726079"
"041920","메디아나","KOSDAQ","우량기업부","10240","2360","29.95","8010","10240","7230","26446114","239737310940","163840000000","16000000"
"233250","메디안디노스틱","KONEX","일반기업부","13500","-70","-0.52","13500","13500","13500","4","54000","23578209000","1746534"
"014100","메디앙스","KOSDAQ","투자주의환기종목(소속부없음)","2950","80","2.79","2875","2985","2875","13503","39532455","34810000000","11800000"
"236340","메디젠휴먼케어","KONEX","일반기업부","3695","50","1.37","3700","3700","3400","24","84785","11139120665","3014647"
"054180","메디콕스","KOSDAQ","중견기업부","1182","22","1.90","1160","1233","1150","382523","460447784","35551547082","30077451"
"086900","메디톡스","KOSDAQ","우량기업부","211000","4000","1.93","206000","212500","206000","32288","6781117000","1539976748000","7298468"
"078160","메디포스트","KOSDAQ","벤처기업부","7190","190","2.71","7010","7270","6950","87361","625264430","151003847940","21001926"
"065650","메디프론","KOSDAQ","중견기업부","1040","9","0.87","1032","1043","1026","60168","62409856","53812675280","51742957"
"138040","메리츠금융지주","KOSPI",,"54500","-1400","-2.50","55800","55900","54000","393697","21515221200","11347873261000","208217858"
"408920","메쎄이상","KOSDAQ","중견기업부","2860","165","6.12","2720","2925","2700","345223","981059845","123644821300","43232455"
"021880","메이슨캐피탈","KOSDAQ","중견기업부","298","-1","-0.33","300","300","295","101001","29994844","45350953584","152184408"
"140410","메지온","KOSDAQ","중견기업부","37100","1400","3.92","35650","37550","35650","79491","2933748450","1097692131900","29587389"
"241770","메카로","KOSDAQ","우량기업부","8570","-90","-1.04","8670","8720","8450","11436","97986510","87350924800","10192640"
"090370","메타랩스","KOSPI",,"2265","-10","-0.44","2220","2285","2195","26917","60362350","56409120585","24904689"
"059210","메타바이오메드","KOSDAQ","벤처기업부","4500","-140","-3.02","4585","4610","4390","1757421","7903909860","107380579500","23862351"
"058110","멕아이씨에스","KOSDAQ","기술성장기업부","3015","-20","-0.66","3035","3055","2935","617041","1847805305","48392347950","16050530"
"017180","명문제약","KOSPI",,"2300","5","0.22","2280","2300","2260","63921","146133675","78092944200","33953454"
"009900","명신산업","KOSPI",,"18780","930","5.21","17960","19700","17950","2346686","44871975090","985389097740","52470133"
"012690","모나리자","KOSPI",,"2610","-10","-0.38","2625","2645","2600","34638","90632285","95450975550","36571255"
"005360","모나미","KOSPI",,"2955","5","0.17","2940","2980","2930","60372","178585160","55841542185","18897307"
"434480","모니터랩","KOSDAQ","기술성장기업부","6720","610","9.98","6100","6970","6040","1310447","8735215750","81313680000","12100250"
"080420","모다이노칩","KOSDAQ","우량기업부","2575","-55","-2.09","2630","2630","2555","30288","77811885","205283176650","79721622"
"417970","모델솔루션","KOSDAQ","중견기업부","15830","260","1.67","15570","15930","15440","9397","148097800","101259761000","6396700"
"080160","모두투어","KOSDAQ","중견기업부","16620","120","0.73","16500","16650","16380","36072","598102330","314118000000","18900000"
"204210","모두투어리츠","KOSPI",,"6070","50","0.83","6020","6180","5860","68807","415919310","47508767050","7826815"
"087260","모바일어플라이언스","KOSDAQ","벤처기업부","3005","50","1.69","2955","3020","2910","220831","656826895","97821347305","32552861"
"101330","모베이스","KOSDAQ","중견기업부","3200","40","1.27","3220","3220","3160","60813","194042920","74070492800","23147029"
"012860","모베이스전자","KOSDAQ","중견기업부","2010","-5","-0.25","2005","2030","1996","656915","1320528452","147199248570","73233457"
"363260","모비데이즈","KOSDAQ","벤처기업부","534","4","0.75","532","539","528","135101","72113907","85877264298","160818847"
"348030","모비릭스","KOSDAQ","우량기업부","8020","90","1.13","7920","8080","7850","6061","48545800","77022476000","9603800"
"250060","모비스","KOSDAQ","기술성장기업부","5370","40","0.75","5300","5450","5200","1710650","9134476780","172759956180","32171314"
"288980","모아데이타","KOSDAQ","기술성장기업부","2695","50","1.89","2650","2725","2595","1111141","2988563300","90772483340","33681812"
"033200","모아텍","KOSDAQ","중견기업부","3970","-50","-1.24","3965","4000","3965","1650","6567365","56894804450","14331185"
"333050","모코엠시스","KOSDAQ","벤처기업부","1400","30","2.19","1370","1400","1370","23419","32440423","32972147600","23551534"
"009680","모토닉","KOSPI",,"8520","70","0.83","8450","8580","8340","14700","124618060","281160000000","33000000"
"118990","모트렉스","KOSDAQ","우량기업부","15550","190","1.24","15430","15660","15350","116163","1804748960","380905025000","24495500"
"006920","모헨즈","KOSDAQ","중견기업부","3970","55","1.40","3915","4150","3900","68474","271863910","43352400000","10920000"
"009580","무림P&P","KOSPI",,"3145","10","0.32","3120","3155","3120","31960","100487570","196148378980","62368324"
"001810","무림SP","KOSDAQ","중견기업부","1889","15","0.80","1878","1895","1874","10350","19542794","41817737500","22137500"
"009200","무림페이퍼","KOSPI",,"2165","10","0.46","2155","2180","2145","34358","74116845","90084156150","41609310"
"322970","무진메디","KONEX","일반기업부","2565","-20","-0.77","2675","2675","2480","232","578640","25674577830","10009582"
"033920","무학","KOSPI",,"5480","-40","-0.72","5480","5550","5470","58734","323148170","156180000000","28500000"
"008420","문배철강","KOSPI",,"3090","10","0.32","3080","3120","3070","60693","187392010","63355830450","20503505"
"279600","미디어젠","KOSDAQ","기술성장기업부","11260","170","1.53","11060","11600","10960","3118","34962430","52750634060","4684781"
"095500","미래나노텍","KOSDAQ","우량기업부","16200","260","1.63","15940","16400","15850","161590","2616804270","502361983800","31009999"
"254490","미래반도체","KOSDAQ","중견기업부","20550","350","1.73","20300","20550","20050","56619","1153150550","296700900000","14438000"
"025560","미래산업","KOSPI",,"2910","-65","-2.18","2980","2980","2830","948020","2754512540","88550630700","30429770"
"218150","미래생명자원","KOSDAQ","벤처기업부","4500","120","2.74","4395","4515","4335","152555","679145845","91871109000","20415802"
"007120","미래아이앤지","KOSPI",,"1237","44","3.69","1193","1244","1190","122559","149558598","34491993408","27883584"
"396690","미래에셋글로벌리츠","KOSPI",,"2440","60","2.52","2390","2440","2380","125869","303177420","70906400000","29060000"
"442900","미래에셋드림스팩1호","KOSDAQ","SPAC(소속부없음)","9410","60","0.64","9360","9420","9350","7245","67961160","72268800000","7680000"
"357250","미래에셋맵스리츠","KOSPI",,"3210","45","1.42","3195","3210","3175","31326","99899330","64521000000","20100000"
"100790","미래에셋벤처투자","KOSDAQ","우량기업부","4880","30","0.62","4840","4920","4800","70756","345934085","264336668000","54167350"
"412930","미래에셋비전스팩1호","KOSDAQ","SPAC(소속부없음)","2055","-5","-0.24","2060","2075","2050","2092","4327585","12691680000","6176000"
"446190","미래에셋비전스팩2호","KOSDAQ","SPAC(소속부없음)","2050","-5","-0.24","2060","2060","2045","27451","56174520","10147500000","4950000"
"448830","미래에셋비전스팩3호","KOSDAQ","SPAC(소속부없음)","2035","0","0.00","2035","2035","2015","8414","17059395","10012200000","4920000"
"085620","미래에셋생명","KOSPI",,"5040","125","2.54","4870","5110","4870","173727","873261645","892161592560","177016189"
"006800","미래에셋증권","KOSPI",,"7300","-70","-0.95","7370","7420","7290","542143","3970500850","4418809778400","605316408"
"00680K","미래에셋증권2우B","KOSPI",,"3610","25","0.70","3590","3610","3580","39747","142803445","505400000000","140000000"
"006805","미래에셋증권우","KOSPI",,"3845","0","0.00","3850","3885","3845","8712","33592385","54121258750","14075750"
"208890","미래엔에듀파트너","KONEX","일반기업부","1299","0","0.00","1111","1299","1111","201","223499","5203170480","4005520"
"049950","미래컴퍼니","KOSDAQ","우량기업부","29200","200","0.69","29200","29600","28800","40266","1181531700","257482212800","8817884"
"207760","미스터블루","KOSDAQ","중견기업부","1682","39","2.37","1643","1701","1643","251192","422190972","125770493704","74774372"
"002840","미원상사","KOSPI",,"163200","-100","-0.06","163300","163300","162300","983","160230000","791520000000","4850000"
"268280","미원에스씨","KOSPI",,"138300","-1100","-0.79","139400","139400","137500","1214","168488400","691500000000","5000000"
"107590","미원홀딩스","KOSPI",,"84500","200","0.24","84800","84900","81400","309","25581900","196040000000","2320000"
"134380","미원화학","KOSPI",,"67200","-800","-1.18","68400","68400","67100","526","35382300","147790809600","2199268"
"351020","미쥬","KONEX","일반기업부","5900","0","0.00","0","0","0","0","0","12242500000","2075000"
"003650","미창석유","KOSPI",,"75300","1000","1.35","74300","75400","74300","1342","100653300","130997301600","1739672"
"059090","미코","KOSDAQ","투자주의환기종목(소속부없음)","8930","150","1.71","8790","9050","8740","140823","1257153520","298411827540","33416778"
"214610","미코바이오메드","KOSDAQ","기술성장기업부","2810","-40","-1.40","2820","2850","2705","174543","485651365","51445763810","18308101"
"201490","미투온","KOSDAQ","중견기업부","3035","60","2.02","2975","3050","2950","98283","296814320","94867331950","31257770"
"418470","밀리의서재","KOSDAQ","벤처기업부","18550","-350","-1.85","18740","18890","18080","130902","2414178480","155602760950","8388289"
"155900","바다로19호","KOSPI",,"3130","0","0.00","0","0","0","0","0","47576012520","15200004"
"206640","바디텍메드","KOSDAQ","우량기업부","17170","220","1.30","16830","17750","16830","85084","1473522210","403264235200","23486560"
"018700","바른손","KOSDAQ","중견기업부","1681","28","1.69","1652","1688","1652","97270","163136813","59036311517","35119757"
"035620","바른손이앤에이","KOSDAQ","중견기업부","639","6","0.95","633","643","629","112604","71596443","47566952325","74439675"
"354390","바스칸바이오제약","KONEX","일반기업부","6000","0","0.00","6570","6570","6000","4","24770","42109482000","7018247"
"053030","바이넥스","KOSDAQ","우량기업부","8050","100","1.26","7960","8200","7920","70139","565555560","255676436400","31761048"
"301300","바이브컴퍼니","KOSDAQ","기술성장기업부","7070","270","3.97","6810","7120","6810","42309","296387920","87139828580","12325294"
"377740","바이오노트","KOSPI",,"4155","60","1.47","4090","4250","4085","91781","380940665","424042879440","102056048"
"064550","바이오니아","KOSDAQ","우량기업부","32350","2650","8.92","29900","34700","29800","1304384","43204001450","834962913850","25810291"
"314930","바이오다인","KOSDAQ","기술성장기업부","48500","950","2.00","47300","49500","47100","12970","629241000","299860707500","6182695"
"208710","바이오로그디바이스","KOSDAQ","벤처기업부","893","-7","-0.78","900","910","891","58650","52808836","42275446025","47340925"
"086820","바이오솔루션","KOSDAQ","기술성장기업부","12380","340","2.82","12040","12750","12030","18839","235848910","100815613880","8143426"
"038460","바이오스마트","KOSDAQ","벤처기업부","3505","0","0.00","3505","3595","3475","69662","245514825","73182013095","20879319"
"251120","바이오에프디엔씨","KOSDAQ","기술성장기업부","14200","60","0.42","14150","14360","13900","60849","858011050","123478940000","8695700"
"199730","바이오인프라","KOSDAQ","벤처기업부","11650","340","3.01","11400","11870","11030","16466","190367500","55883500550","4796867"
"266470","바이오인프라생명과학","KONEX","일반기업부","427","-1","-0.23","365","428","365","868","364249","6023623669","14106847"
"289170","바이오텐","KONEX","일반기업부","3000","50","1.69","3000","3000","2995","230","689850","10534527000","3511509"
"086040","바이오톡스텍","KOSDAQ","벤처기업부","6290","220","3.62","6180","6300","6070","32542","202874140","100377373630","15958247"
"199290","바이오프로테크","KONEX","일반기업부","1329","26","2.00","1202","1329","1202","402","486531","21696180168","16325192"
